entry_id,bibliography,date,date_modified,headword,morph_type,note,other_sources,pronunciation,sense,these_vars,variant_of
dahe:h_e0654f7b-5bac-428c-9f966021ec1257b4,SIL Dict 2011,2018-03-08T07:17:53Z,,dahe:h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},"{'Weir': 'dahééh', 'Sil Dict 2011': 'daheeh'}",dahe:h,['6925dae7-a70d-4e96-a4d6-ab97c8466cc4'],"{'dahééh1_f421a677-2b60-483b-9e40-2b88cbdc4fba': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1990; also'}, 'dahééh2_820701d9-b96e-4451-b336-a4d5eb75162e': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'daheeh_e0654f7b-5bac-428c-9f96-6021ec1257b3': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
puh_e25be93c-0c6b-462c-8c1d846391d9cb7e,SIL Dict 2011,2018-03-08T07:17:53Z,,puh,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'puh'},puh,['c01d2c33-5d01-4010-bd0e-43ed951120a0'],"{'puh2_e25be93c-0c6b-462c-8c1d-846391d9cb7d': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
tɨ:ŋ_e2b5fecf-076d-455e-afca70e5369e1d23,Barbosa,2018-06-20T05:09:54Z,,tɨ:ŋ,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'tɨːŋ'},tɨ:ŋ,['c655c79f-e8d2-4b9b-9626-410669b53b50'],"{'tɨːŋ_e2b5fecf-076d-455e-afca-70e5369e1d22': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
wokã̰:n_e413f904-0415-456d-81244c40bb9b690,Martins,2018-06-20T05:09:53Z,,wokã̰:n,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'wokã̰ːn'},wokã̰:n,['d653afab-c369-479e-a220-575e8babe1e8'],"{'wokã̰ːn_e413f904-0415-456d-8124-04c40bb9b68f': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
pa:n_e4920278-36b2-4b6c-b2669c72f3055ccf,Martins,2018-06-20T05:09:53Z,,pa:n,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'paːn'},pa:n,['da99b92a-99a8-46a9-ac21-2e7e6280e71c'],"{'paːn_e4920278-36b2-4b6c-b266-9c72f3055cce': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
atə:k_e4926732-ea43-4a15-986d9d6de8130da3,SIL Dict 2011,2018-03-08T07:17:53Z,,atə:k,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'atëëk'},atə:k,['1d032139-a1cb-4d8f-ae92-69319e340357'],"{'atëëk_e4926732-ea43-4a15-986d-9d6de8130da2': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
tɨ:_e4e003b3-b87d-4e64-853a137ee8f53b30,Weir 1990,2018-06-20T05:09:54Z,,tɨ:,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'tɨɨ'},tɨ:,['5c2fa871-16cb-4ba1-8762-f6e0ba5e37f4'],"{'tɨɨ_e4e003b3-b87d-4e64-853a-137ee8f53b2f': {'type': '_component-lexeme', 'variant-type': 'Weir 1990'}}",{}
ajəm_e532759c-75f9-441c-967df4322a5dd35d,Weir 1994,2018-06-20T05:09:54Z,,ajəm,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'ajʉm'},ajəm,['5bcced76-5457-4249-9dbe-b8dd15796b4f'],"{'ajʉm_e532759c-75f9-441c-967d-f4322a5dd35c': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{}
ʃeri:/ʃɛri:_e61dabba-1fcd-4f05-b2371b741495f92b,Barbosa,2018-06-20T05:09:54Z,,ʃeri:/ʃɛri:,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'ʃeɾiːʔ/ʃɛɾiːʔ'},ʃeri:/ʃɛri:,['2dcde15e-e320-4528-ba5d-eaed04480ec5'],"{'ʃeɾiːʔ/ʃɛɾiːʔ_e61dabba-1fcd-4f05-b237-1b741495f92a': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
bi:n_e6e5bae8-d2ad-412e-b701c994681eb9d6,Weir 1994,2018-06-20T05:09:54Z,,bi:n,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'biin'},bi:n,['15d49ce0-f774-48d7-9c2d-781886f6881d'],"{'biin3_e6e5bae8-d2ad-412e-b701-c994681eb9d5': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{}
to:ɲ_e752388b-a427-4713-86323f0b9c9ed892,Martins,2018-06-20T05:09:53Z,,to:ɲ,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'toːɲ'},to:ɲ,['06c5bbaa-0114-4a4e-929b-1d6d6280f451'],"{'toːɲ_e752388b-a427-4713-8632-3f0b9c9ed891': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
eʃõ:ɲ_e7932464-4a1c-406d-9424b009ca00ab41,SIL Dict 2011,2018-03-08T07:17:53Z,,eʃõ:ɲ,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': '(a/e)sõõnh'},eʃõ:ɲ,['237b528b-7ef8-44c8-9738-2355398685e4'],"{'esõõnh_e7932464-4a1c-406d-9424-b009ca00ab40': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
matə:h_e7e8d396-6ffd-46a2-9c452ba9d806df55,SIL Dict 2011,2018-03-08T07:17:52Z,,matə:h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'matëëh'},matə:h,['03c77401-7d29-449e-8690-79b696621935'],"{'matëëh_e7e8d396-6ffd-46a2-9c45-2ba9d806df54': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
badah_e82440f2-0d44-46ba-b8ba777dbf1a0eb4,SIL Dict 2011,2018-03-08T07:17:52Z,,badah,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'badah'},badah,['b72bc68e-c154-487d-9fee-2457f25cba60'],"{'badah_e82440f2-0d44-46ba-b8ba-777dbf1a0eb3': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
tə́_e8a45bd9-e67b-4f28-ac1a5e55f7c05c04,Weir 1990,2018-06-20T05:09:54Z,,tə́,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'tʉ́'},tə́,['0563e647-67c7-46a0-87d5-27bb4087d6df'],"{'tʉ́2_e8a45bd9-e67b-4f28-ac1a-5e55f7c05c03': {'type': '_component-lexeme', 'variant-type': 'Weir 1990'}}",{}
ega̰:k_e8a55d4c-33f7-4c02-9f26544a6ffd5244,SIL Dict 2011,2018-03-08T07:17:53Z,,ega̰:k,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'egʹaak'},ega̰:k,['800c7fc9-2b48-4677-a088-e7c1e7cbc3a2'],"{'egʹaak_e8a55d4c-33f7-4c02-9f26-544a6ffd5243': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ehõ_e8d832f6-e4fc-46b0-89fbc0b872c4030f,SIL Dict 2011,2018-03-08T07:17:53Z,,ehõ,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'ehõ'},ehõ,['bf184f6a-a427-4cf4-832a-1021b02ff1d0'],"{'ehõ2_e8d832f6-e4fc-46b0-89fb-c0b872c4030e': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ʃaõʃ_ea2fcbc7-8d01-4d64-ad335612d0244ee6,Barbosa,2018-06-20T05:09:54Z,,ʃaõʃ,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'ʃaʔõʃ'},ʃaõʃ,['159d6b39-532f-4c0a-8b3a-a527fe2a2f6f'],"{'ʃaʔõʃ_ea2fcbc7-8d01-4d64-ad33-5612d0244ee5': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
kahɨ̰̃:t_ea2fe099-2a0c-4037-8cc3845740fe5a86,SIL Dict 2011,2018-03-08T07:17:53Z,,kahɨ̰̃:t,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'kahʹỹỹt'},kahɨ̰̃:t,['686421e5-a67a-4a6c-a0b1-0f5a4ce97378'],"{'kahʹỹỹt_ea2fe099-2a0c-4037-8cc3-845740fe5a85': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ə:n_eb201827-9f6d-4018-a8dde4f259bf9839,Weir 1990; Weir 1994,2018-06-20T05:09:54Z,,ə:n,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'ʉʉn'},ə:n,['79da03e1-4a27-4135-8017-085bcee7a754'],"{'ʉʉn_eb201827-9f6d-4018-a8dd-e4f259bf9838': {'type': '_component-lexeme', 'variant-type': 'Weir 1990; Weir 1994'}}",{}
gõ̰:h_eb41f0ed-d6f9-4d6e-85b336781b9f4841,SIL Dict 2011,2018-03-08T07:17:53Z,,gõ̰:h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'gʹõõh'},gõ̰:h,['fb8a364a-20b0-4a9d-89a7-a2aec9e384b4'],"{'gʹõõh_eb41f0ed-d6f9-4d6e-85b3-36781b9f4840': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
jo:m_eb5c00b0-2af8-40ce-b71faab109532ced,Barbosa,2018-06-20T05:09:54Z,,jo:m,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'joːm'},jo:m,['35561032-5371-413c-9758-dad572054d9f'],"{'joːm_eb5c00b0-2af8-40ce-b71f-aab109532cec': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
badɨ:k_ec4b457c-f57d-40da-9afc1a28497674a1,Martins,2018-06-20T05:09:53Z,,badɨ:k,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'badɯːk'},badɨ:k,['dbc3000b-d9ac-4f5e-9d81-e67c404f95cc'],"{'badɯːk_ec4b457c-f57d-40da-9afc-1a28497674a0': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
wɨ̰:m_eda10c90-25f4-4535-b7cf80e5d874e629,SIL Dict 2011,2018-03-08T07:17:53Z,,wɨ̰:m,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'wʹyym'},wɨ̰:m,['f6d03cbb-8a93-4ec0-befa-69694151d7ea'],"{'wʹyym_eda10c90-25f4-4535-b7cf-80e5d874e628': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
pɛh_ee911202-c9b9-436e-8f4e23aff9b0cbb7,SIL Dict 2011,2018-03-08T07:17:53Z,,pɛh,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},"{'Weir': 'péh', 'Sil Dict 2011': 'péh'}",pɛh,['f6b724d1-17b3-4b82-9c25-dbe8ab015da1'],"{'péh2_185742c8-a9c5-4745-b66a-a8f4f48aaf5c': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'péh1_ee911202-c9b9-436e-8f4e-23aff9b0cbb6': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ʃagõh_eeca1ffc-f132-4006-8f316c7c3afed52c,Barbosa,2018-06-20T05:09:54Z,,ʃagõh,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'ʃagõh'},ʃagõh,['1910bcf8-0c26-4cfd-a0ac-3b617787df95'],"{'ʃagõh_eeca1ffc-f132-4006-8f31-6c7c3afed52b': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
jṵ:_eef40a70-5ad0-4fc4-bc3411960085d1f4,,2018-06-20T05:09:53Z,,jṵ:,stem,{'Note': 'Predicted phonemic form from source undef.'},{'undef': 'jṵːʔ'},jṵ:,['b1702053-ad0b-4fc4-b0ce-659ed536e666'],"{'jṵːʔ_eef40a70-5ad0-4fc4-bc34-11960085d1f3': {'type': '_component-lexeme', 'variant-type': ''}}",{}
hepũ:_ef03e002-08aa-40c2-950941327e679085,SIL Dict 2011,2018-03-08T07:17:53Z,,hepũ:,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'hepũũ'},hepũ:,['8b859c8e-4f06-4162-904c-0b3d029ad246'],"{'hepũũ_ef03e002-08aa-40c2-9509-41327e679084': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
eʃok_ef9574fd-7c87-4d19-93d3681bd9792263,SIL Dict 2011,2018-03-08T07:17:52Z,,eʃok,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'esok'},eʃok,['bec9b566-b890-407f-a113-e55415975597'],"{'esok_ef9574fd-7c87-4d19-93d3-681bd9792262': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
karahi_f160e9f4-8046-4b12-a2022663128d0ad8,SIL Dict 2011,2018-03-08T07:17:53Z,,karahi,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'karahi'},karahi,['3ea2d121-ab81-4e95-ad36-10d87d0e6acc'],"{'karahi_f160e9f4-8046-4b12-a202-2663128d0ad7': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
pajə:h_f2432392-3a38-477e-b43328593f111325,SIL Dict 2011,2018-03-08T07:17:53Z,,pajə:h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'pajëëh'},pajə:h,['baaf6269-ef17-4198-9903-c6211c2b24b6'],"{'pajëëh_f2432392-3a38-477e-b433-28593f111324': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
hɔ̃:j_f27ab227-b4d9-44ac-b8bb36a951f02a81,Martins,2018-06-20T05:09:53Z,,hɔ̃:j,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'hɔ̃ːj'},hɔ̃:j,['c99946e4-d389-4fb0-9e05-d9f7b1872bf8'],"{'hɔ̃ːj_f27ab227-b4d9-44ac-b8bb-36a951f02a80': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
datɨ:w_f27f2550-ca80-4719-96a69b6f7e39c6d1,SIL Dict 2011,2018-03-08T07:17:53Z,,datɨ:w,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'datyyw'},datɨ:w,['cc96d952-97c0-4b33-bae6-1ae5e68108ca'],"{'datyyw_f27f2550-ca80-4719-96a6-9b6f7e39c6d0': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
eh (v. e:h)_f34fc58d-6e5c-4fe8-96042572208081d9,Weir 1990,2018-06-20T05:09:54Z,,eh (v. e:h),phrase,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'eh (v. eeh)'},eh (v. e:h),['5eb8548a-8774-4e1b-9077-b42afb34f6b8'],"{'eh (v. eeh)_f34fc58d-6e5c-4fe8-9604-2572208081d8': {'type': '_component-lexeme', 'variant-type': 'Weir 1990'}}",{}
hɨb na̰:_f36368e5-54f1-4cad-87fd7c40436bda70,SIL Dict 2011,2018-03-08T07:17:53Z,,hɨb na̰:,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'hyb nʹaa'},hɨb na̰:,['5e84c851-3898-4013-a050-c8bff6e1c368'],"{'hyb nʹaa_f36368e5-54f1-4cad-87fd-7c40436bda6f': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
mapa:d_f3c7d2d0-2b4f-4816-989082193821aa5c,Martins,2018-06-20T05:09:53Z,,mapa:d,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'mapaːd'},mapa:d,['65269da4-8a6e-41eb-81dc-a858dac26313'],"{'mapaːd_f3c7d2d0-2b4f-4816-9890-82193821aa5b': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
pṵ:h_f3f47438-a4db-4f2e-96e195798984f94,,2018-06-20T05:09:53Z,,pṵ:h,stem,{'Note': 'Predicted phonemic form from source undef.'},{'undef': 'pṵːh'},pṵ:h,['11f3ce48-4bee-49f3-b29a-62d043eaed1e'],"{'pṵːh_f3f47438-a4db-4f2e-96e1-095798984f93': {'type': '_component-lexeme', 'variant-type': ''}}",{}
hadɨ̰:t hẽ_f4a7e747-1632-4a49-9a5180aae93ecc2b,SIL Dict 2011,2018-03-08T07:17:53Z,,hadɨ̰:t hẽ,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'hadʹyyt hẽ'},hadɨ̰:t hẽ,['5270d80a-4139-4e17-8951-c397a91cb703'],"{'hadʹyyt hẽ_f4a7e747-1632-4a49-9a51-80aae93ecc2a': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
də́k_f5ccdeb4-f609-45e0-ba1d6bb5082adeb7,Weir 1986; Weir 1990,2018-06-20T05:09:54Z,,də́k,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'dʉ́k'},də́k,['b7057afd-513e-41ff-bdfb-28df4e4c3dc5'],"{'dʉ́k_f5ccdeb4-f609-45e0-ba1d-6bb5082adeb6': {'type': '_component-lexeme', 'variant-type': 'Weir 1986; Weir 1990'}}",{}
dɛ̃:m_f67b3dd1-32b3-4231-9398a409d5859b94,Martins,2018-06-20T05:09:53Z,,dɛ̃:m,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'dɛ̃ːm'},dɛ̃:m,['454e5e34-990d-41ea-bef0-07cdfcb47e43'],"{'dɛ̃ːm_f67b3dd1-32b3-4231-9398-a409d5859b93': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
acõb_f71894c0-8fab-4c50-85f140d22a323e73,SIL Dict 2011,2018-03-22T22:54:14Z,,acõb,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'atsõb'},acõb,['c22a5392-61c4-45d1-bfa5-9c4d0a17ba06'],"{'atsõb_f71894c0-8fab-4c50-85f1-40d22a323e72': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
dagõn_f7d8ca73-7f0c-4b90-914bea59c8e057e2,SIL Dict 2011,2018-03-08T07:17:53Z,,dagõn,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'dagõn'},dagõn,['6d128d41-81a3-471c-9d02-f855e642415a'],"{'dagõn_f7d8ca73-7f0c-4b90-914b-ea59c8e057e1': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
hɔ:h_f900068e-bcdb-4841-8547ba76b0bd11bf,Martins,2018-06-20T05:09:53Z,,hɔ:h,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'hɔːh'},hɔ:h,['6e332f3a-33f0-4ba3-946c-e50d62a62cf8'],"{'hɔːh_f900068e-bcdb-4841-8547-ba76b0bd11be': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
hob (n.i. ho:b)_f9032c63-521f-401e-b6d3c7d547ec067,Weir 1994,2018-06-20T05:09:54Z,,hob (n.i. ho:b),phrase,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'hob (n.i. hoob)'},hob (n.i. ho:b),['dfd8e95f-2964-4630-90b9-9f3f4fcf0220'],"{'hob (n.i. hoob)_f9032c63-521f-401e-b6d3-0c7d547ec066': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{}
na_fa915d92-ea88-4f0a-9cedef2f7a30fe8e,Weir 1994,2018-06-20T05:09:54Z,,na,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'na'},na,['d0d38716-1ab4-4ba1-9100-61f1fe7c00d2'],"{'na3_fa915d92-ea88-4f0a-9ced-ef2f7a30fe8d': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{}
aʃo:p_fb0ac1ce-3487-4841-8c1e1d831b4bedca,Epps/Obert Fieldnotes 2019,2018-03-08T07:17:52Z,2019-11-21T21:20:50Z,aʃo:p,stem,"{'Note': 'Predicted phonemic form from source Sil Dict 2011.', 'bibliography': 'Epps/Obert; Fieldnotes 2019, SIL 2011'}","{'Martins': 'ʔaʃoːp', 'Sil Dict 2011': 'asoop, Misc Var: as\'oob'}",aʃo:p %OR% aʃo:p,"['ff3c1d3f-d6c2-41ac-97d2-91bfeff55db5', 'ff3c1d3f-d6c2-41ac-97d2-91bfeff55db5']","{'ʔaʃoːp_db2e58e0-1b35-4b39-9593-40e2679f821f': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'subir do porto'}, 'asoop_fb0ac1ce-3487-4841-8c1e-1d831b4bedc9': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",
aba̰:p_fb163b95-c7fc-49f2-a57f52ccffdb1ec3,SIL Dict 2011,2018-03-08T07:17:52Z,,aba̰:p,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'abʹaap'},aba̰:p,['da1d6aab-2ab4-4ac5-b3a9-f21cdd6ef115'],"{'abʹaap_fb163b95-c7fc-49f2-a57f-52ccffdb1ec2': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
aʃək_fcd2a200-7c82-4ef6-8810d5f7c93bd8fd,SIL Dict 2011,2018-03-08T07:17:52Z,,aʃək,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'asëk'},aʃək,['eb187c04-7756-44a9-86b1-418b964a01dd'],"{'asëk_fcd2a200-7c82-4ef6-8810-d5f7c93bd8fc': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
wəh (n.i. wə:h)_fd3e48ba-64e1-44b1-994cc83710ef13a5,Weir 1990; Weir 1994,2018-06-20T05:09:54Z,,wəh (n.i. wə:h),phrase,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'wʉh (n.i. wʉʉh)'},wəh (n.i. wə:h),['6d063f8b-7562-436f-9259-acbe34c333c9'],"{'wʉh (n.i. wʉʉh)_fd3e48ba-64e1-44b1-994c-c83710ef13a4': {'type': '_component-lexeme', 'variant-type': 'Weir 1990; Weir 1994'}}",{}
erih_fda709d5-d037-4b44-9d892168a98aa9c7,SIL Dict 2011,2018-03-08T07:17:53Z,,erih,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'erih'},erih,['c04f78de-1738-43f9-9aba-fb3f4335aef5'],"{'erih_fda709d5-d037-4b44-9d89-2168a98aa9c6': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
adẽ_feb78c65-64e1-4a77-b1959c73ece43109,SIL Dict 2011,2018-03-08T07:17:52Z,,adẽ,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'adẽ'},adẽ,['43f96be7-1ea9-44dd-93fd-c547fd72a028'],"{'adẽ_feb78c65-64e1-4a77-b195-9c73ece43108': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
jajɛ_ff33ec40-692f-454d-915fee99245cc6f8,Epps/Obert Fieldnotes 2019,2018-03-27T03:09:54Z,2019-12-31T13:57:30Z,jajé,stem,"{'Note': 'Predicted phonemic form from source Sil Dict 2011.','bibliography': 'Epps/Obert; Fieldnotes 2019'}",{'Sil Dict 2011': 'jajé'},jajɛ %OR% jajɛ,"['68581f10-629c-47c8-b21e-dc12a51f30a7', '68581f10-629c-47c8-b21e-dc12a51f30a7']","{'jajé     _ff33ec40-692f-454d-915f-ee99245cc6f7': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",
ab&apos;ii_f51c2d5a-deec-4c2c-9958-e47868ad495d,SIL Dict 2011,2018-03-08T07:17:52Z,2020-01-22T21:21:29Z,ab'ii,stem,{'bibliography': 'SIL 2011'},{},abḭ:,,{},"{'a5fa8680-0856-417b-b767-0627f3da7a37': {'type': '_component-lexeme', 'variant-type': 'Habitual'}}"
abuuj_ca2e4d7b-85b5-4e4f-85c1-ca6b3ed3a14d,Epps/Obert Fieldnotes 2019,2019-12-21T22:19:57Z,2019-12-21T22:20:35Z,abuuj,root,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},{},abu:j,['a217ba9d-eb0f-47c2-8161-361bd3a993cd'],"{'tëëg yb gabuuj_56450a3f-79eb-42ae-a019-69e52ec13302': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}",
adëë_d39b9583-3673-442f-8a80-19cb72795322,Epps/Obert Fieldnotes 2019,2019-11-21T21:30:21Z,2019-11-21T21:31:47Z,adëë,root,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},{},adə:,['c613bf26-21a5-4dfe-99b9-ec5429feb361'],{},
ahajẽẽ_9ce5dcd1-ded8-4107-bf32-c30a03613752,Epps/Obert Fieldnotes 2019,2019-12-15T22:36:16Z,2019-12-15T22:38:07Z,ahajẽẽ,root,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},{},a'ha'jɛ̃:,['f7fb3e10-1ac1-4d24-b85c-cf7bf3993cb0'],{},
ahỹỹh_f733ec49-2377-44b4-8f60-a93e6a22ff4e,Epps/Obert Fieldnotes 2019,2018-03-08T07:17:53Z,2019-11-05T20:13:48Z,ahỹỹh,stem,"{'bibliography': 'Epps/Obert; fieldnotes 2019, SIL 2011'}",{'Sil Dict 2011': 'ahỹỹh'},ahɨ̃:h,['cfb72c47-6bca-4512-b4e7-1e8694eb96aa'],"{'ah&apos;ỹỹ_014da936-e5cd-4990-ada4-17cbaa8a737a': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}, 'ah&apos;ỹỹh_135b490e-7cf7-4eff-8dca-45dfe71ddf22': {'type': '_component-lexeme', 'variant-type': 'Não indicativo, Plural'}}",
ajat_32eac6de-1dac-4fe7-96eb-afb8fdd8a693,Epps/Obert Fieldnotes 2018,2018-07-10T15:39:39Z,2019-12-04T23:38:53Z,ajat,stem,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},{},ʔaˈjat,"['d86d7892-a9dd-4711-bde6-a91c478f0b29', '201a34be-a730-4730-86eb-8fc5fe241de4']",{},
ajeet_3d73abe6-662f-4c45-aaa2-b369c35d7215,Epps/Obert Fieldnotes 2019,2019-12-15T23:27:01Z,2019-12-15T23:27:45Z,ajeet,root,{'bibliography': 'Epps/Obert; Fieldnotes; 2019'},{'Sil Dict 2011': '(a)jeet'},aje:t,['cd44d40d-2650-453a-b993-291f1a061025'],"{'jeet_220ffd2f-601c-4037-99e5-b77addc9d924': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",
ä̃nh tug_a6b4dba4-6166-49c8-a046-e79fc35d1442,Epps/Obert Fieldnotes 2019,2019-11-15T21:37:05Z,2019-11-15T21:39:51Z,ä̃nh tug,phrase,"{'bibliography': 'Epps/Obert; Fieldnotes 2019', 'Note': ""Refers to the brother in law from the sister's brother perspective.""}",{},ʔʌ̃ɲ tug,['3ae6ec22-3711-45a8-a8cd-75561bba3bf9'],{},"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
